nama,nomor_batch,tanggal_expired,isi1,satuan,jenis,kelompok,harga_beli,up_a,harga_a,up_b,harga_b,stok_awal,stok_akhir
TOP ADULT PANTS XL10,,,,BOX,BBS,BIASA,0,17,102300,11,102300,0,0
INFANRIX HEXA,,,,BOX,NASAL DROP,BIASA,0,16,646866,11,646866,0,0
KOMBIGLYZE XR 5/500,,,,BOX,TAB,BIASA,0,16,14850,11,14850,0,0
CETAPHIL BABY GENTLE WASH 230ML,,,,BOTOL/DROP,BBS,BIASA,0,17,80430,11,80430,0,0
SILICA GEL PER GRAM,,,,TABLET,NASAL DROP,BIASA,0,17,85,11,85,0,0
POLYMEM NON ADHESIVE,,,,STRIP,BBS,BIASA,0,16,82500,11,82500,0,0
BIOLYSIN SACHET,,,,TABLET,TAB,BIASA,0,15,1850,11,1850,0,0
BIOLYSIN FRUIT VEGGIE,,,,BOTOL/DROP,SYR,BIASA,0,17,21000,11,21000,0,0
FOLAC 400,,30/05/2027,,TABLET,TAB,BIASA,1110,16,0,11,1110,0,335
MULTI-GYN ACTIGEL,,30/06/2025,,TUBE,OVULA,BIASA,177600,16,0,11,154000,0,3
INBACEF KAP,,,,KAPSUL,TAB,BIASA,0,16,22000,11,22000,0,0
MAXMOR DS,,,,BOTOL/DROP,SYR,BIASA,0,17,102300,11,102300,0,0
HOMOCLAMIN TAB,,,,TABLET,NASAL DROP,BIASA,0,17,3275,11,3275,0,0
NUTRIFLAM NEO KAPSUL,,30/05/2026,,KAPSUL,Oral,BIASA,14430,16,0,11,13875,0,54
OPIPROL 2.5MG,,,,TABLET,ORAL,BIASA,3108,16,0,11,2775,0,30
GOTIK 5 ML,,,,BOTOL/DROP,SYR,BIASA,0,17,3300,11,3300,0,0
LEFOS 500MG,,,,TABLET,TAB,BIASA,0,16,45954,11,45954,0,0
SINGULAIR 10MG (MONTELUKAST SODIUM),,,,TABLET,TAB,BIASA,0,17,10568,11,10568,0,0
CLIAD,,,,TABLET,TAB,PSIKOTROPIKA,0,25,4052,25,4052,0,0
ZENRIZ 10MG,,,,TABLET,TAB,BIASA,0,17,5170,11,5170,0,0
THROMBOPHOB OINT 15 GR,,,,TUBE,SLP,BIASA,0,16,43450,11,43450,0,0
APROVEL 300MG,,,,TABLET,TAB,BIASA,0,12,19414,11,19414,0,0
COTEN 100MG,,,,KAPSUL,TAB,BIASA,0,16,18315,11,18315,0,0
HEMOGARD KAPS,,,,TABLET,TAB,BIASA,0,17,1553,11,1553,0,0
MAXIFLON 40MG,,28/02/2016,,TABLET,ORAL,BIASA,53280,16,0,11,53280,0,21
DUREX ISI 12,,,,BOTOL/DROP,BBS,BIASA,0,17,15190,11,15190,0,0
RG CHOLINE SYRUP 60ML,,,,BOTOL/DROP,SYR,BIASA,0,16,133200,11,133200,0,0
HYTROZ 2MG,,,,TABLET,TAB,BIASA,0,16,7937,11,7937,0,0
OPIPROL 5MG,,30/08/2025,,TABLET,TAB,BIASA,5550,16,0,11,4995,0,60
DETTOL LIQ 95ML,,,,BOTOL/DROP,BBS,BIASA,0,17,23180,11,23180,0,0
MEDCOTRAM 50MG,,,,KAPSUL,TAB,BIASA,0,17,3300,11,3300,0,0
COTEN 30MG,,,,KAPSUL,TAB,BIASA,0,16,9324,11,9324,0,0
EPORON 3000IU,,,,BOX,INJEKSI,BIASA,0,16,198000,11,198000,0,0
VOLTAREN GEL 50 GR,,,,TUBE,SLP,BIASA,0,17,155484,11,155484,0,0
OSTELA FORTE,,,,TABLET,TAB,BIASA,0,16,6993,11,6993,0,0
"CRIPSA 2,5MG",,30/12/2026,BROMOCRIPTINE,TABLET,TAB,BIASA,19037,20,0,20,18149,0,210
APROVEL 150MG,,,,TABLET,TAB,BIASA,0,12,14385,11,14385,0,0
CALCUSOL TAB,,,,TABLET,TAB,BIASA,0,17,1137,11,1137,0,0
IMURAN TAB,,30/10/2028,,TABLET,TAB,BIASA,8314,16,0,11,7500,0,240
FLUQUADRI 0.5ML,,,,BOTOL/DROP,INJEKSI,BIASA,0,16,219450,11,219450,0,0
NIVEA E WHT RAD & SMOOTH 180,,,,BOTOL/DROP,BBS,BIASA,0,17,23320,11,23320,0,0
NIVEA RAD & SMOOTH 200,,,,BOTOL/DROP,BBS,BIASA,0,17,20042,11,20042,0,0
TRAMPARA TABLET,,,,TABLET,TAB,BIASA,0,17,5317,11,5317,0,0
MARIMER ISOTONIK/HYGINE,,30/11/2026,,BOTOL/DROP,NASAL DROP,BIASA,139860,17,0,11,99000,0,2
GLIKODERM,,,,BOTOL/DROP,NASAL DROP,BIASA,0,17,60300,11,60300,0,0
FIONVASK 5MG,,28/02/2028,,TABLET,TAB,BIASA,5180,16,0,11,5180,0,130
FIONVASK 10MG,,30/09/2027,,TABLET,TAB,BIASA,8880,16,0,11,8880,0,34
GLIFORMIN SR 750MG,,,,TABLET,TAB,BIASA,0,16,2000,11,2000,0,0
OPINEURON TAB,,,,TABLET,TAB,BIASA,0,25,1650,25,1650,0,0
VESICARE 5MG,,,,TABLET,TAB,BIASA,0,16,23389,11,23389,0,0
GINKGO FORCE,,30/10/2026,,TABLET,TAB,BIASA,3892,17,0,11,3429,0,87
FORASMA 2.5MG,,30/07/2026,,TABLET,TAB,BIASA,1554,16,0,11,1554,0,140
TOP ADULT DIAPERS M 8,,,,BOX,BBS,BIASA,0,10,33912,10,33912,0,0
TOP ADULT DIAPERS L 7,,,,BOX,BBS,BIASA,0,17,40351,11,40351,0,0
TB RIF SYRUP 120ML,,,,BOTOL/DROP,SYR,BIASA,0,17,104500,11,104500,0,0
MADU TJ ORIGINAL SACHET,,,,STRIP,SYR,BIASA,0,16,777,11,777,0,0
MADU TJ ORI/LEMON 150GRAM,,30/04/2028,,BOTOL/DROP,SYR,BIASA,21312,16,0,11,17380,0,3
NOVESTROL 4MG,,,,TABLET,TAB,BIASA,0,16,3080,11,3080,0,0
ASEPTIC GEL + PUMP,,,,TABLET,BBS,BIASA,0,15,49610,11,49610,0,0
ARINIA 15MG,,30/06/2026,ARIPIPRAZOLE 15MG,TABLET,TAB,BIASA,33300,20,0,20,33300,0,29
TISON 4MG,,,,TABLET,NASAL DROP,BIASA,0,16,2970,11,2970,0,0
METHASON 5ML DROP,,,,TABLET,ED,BIASA,0,17,12375,11,12375,0,0
SABUN ANTIBACTERI 500,,,,TABLET,NASAL DROP,BIASA,0,17,29040,11,29040,0,0
DHAEPA,,30/03/2027,,KAPSUL,ORAL,BIASA,15910,16,0,11,13283,0,85
PRIMET 25MG,,,,TABLET,TAB,BIASA,0,16,1650,11,1650,0,0
ROVATOR 20MG,,,,TABLET,TAB,BIASA,0,17,12765,11,12765,0,0
KETOMED CREAM 15GR,,,,TUBE,SLP,BIASA,0,17,28820,11,28820,0,0
FITKOM GUMMY SACHET,,,,BOX,BBS,BIASA,0,17,6996,11,6996,0,0
MADU SIDO ALL VAR,,,,STRIP,BBS,BIASA,0,17,900,11,900,0,0
PRENAGEN MOMMY 400,,,,BOX,BBS,BIASA,0,17,71227,11,71227,0,0
ARAVA 20MG,,,,TABLET,TAB,BIASA,0,16,46080,11,46080,0,0
SALICYL GAJAH 100GR,,,,TABLET,NASAL DROP,BIASA,0,16,5214,11,5214,0,0
MMR 2,,,,BOTOL/DROP,INJEKSI,BIASA,0,17,289838,11,289838,0,0
EZYVEGIE,,,,BOX,BBS,BIASA,0,17,11550,11,11550,0,0
GALEPSI 300MG,,,,KAPSUL,BBS,BIASA,0,12,11550,11,11550,0,0
NUGALMIN TAB,,,,TABLET,NASAL DROP,BIASA,0,16,6443,11,6443,0,0
MODEXA NASAL SPRAY,,30/04/2026,MOMETASONE FUROATE MONOHYDRATE,BOTOL/DROP,NASAL DROP,BIASA,210900,16,0,11,195360,0,14
ETORICOXIB 90MG,,,,TABLET,TAB,BIASA,0,16,5500,11,5500,0,0
TJ JOYBEE GUMMY,,,,BOX,BBS,BIASA,0,16,6050,11,6050,0,0
PREN JUICE 330 ML,,,,BOTOL/DROP,SYR,BIASA,0,16,8301,11,8301,0,0
VALDIMEX 5 MG,,30/09/2026,DIAZEPAM 5 MG,TABLET,TAB,PSIKOTROPIKA,1221,25,0,25,5500,0,1397
TRACETATE SYR 100ML,,,,BOTOL/DROP,SYR,BIASA,0,16,253000,11,253000,0,0
FERRO-K SYR,,,,TABLET,NASAL DROP,BIASA,0,16,38500,11,38500,0,0
HANSAPLAST TRANSPARAN PER PACK,,,,STRIP,BBS,BIASA,0,16,6424,11,6424,0,0
CANDEFAR 16MG,,30/07/2026,CANDESARTAN,TABLET,TAB,BIASA,10545,16,0,11,10323,0,25
FOLAVICAP 400,,,,TABLET,TAB,BIASA,0,16,999,11,999,0,0
ALKOHOL 70% MEDIKA 300ML,,30/07/2029,,BOTOL/DROP,BBS,BIASA,11700,16,0,11,11700,0,2
GLUMIN XR 1000MG,,,,TABLET,TAB,BIASA,0,16,2475,11,2475,0,0
PROKIDS DROP,,,,BOTOL/DROP,NASAL DROP,BIASA,0,16,44000,11,44000,0,0
CURCUMA+ GROW 200ML,,,,TABLET,NASAL DROP,BIASA,0,16,23870,11,23870,0,0
PIOGLITAZONE 15MG,,,,TABLET,TAB,BIASA,0,16,3667,11,3667,0,0
HANSAPLAST KOYO,,,,BOX,BBS,BIASA,0,17,5044,11,5044,0,0
FLUQUADRI 0.25,,,,BOX,INJEKSI,BIASA,0,16,874500,11,874500,0,0
DEPAKOTE ER 500 MG,,,,TABLET,TAB,BIASA,0,16,16466,11,16466,0,0
TEARS NATURALE II 5ML,,,,TABLET,NASAL DROP,BIASA,0,16,24750,11,24750,0,0
PREDICO 5MG,,30/11/2025,,TABLET,ORAL,BIASA,3034,16,0,11,2220,0,115
FORMUNO KAPLET,,,,TABLET,TAB,BIASA,0,16,7700,11,7700,0,0
NOTISIL 2MG,,30/12/2025,,TABLET,Oral,BIASA,1277,16,0,11,1277,0,130
OB COMBI BATUK PILEK 60ML,,,,BOTOL/DROP,SYR,BIASA,0,16,12100,11,12100,0,0
TOP ADULT PANTS L2,,,,TABLET,BBS,BIASA,0,17,18700,11,18700,0,0
CANDOTENS 16MG,,,,TABLET,TAB,BIASA,0,16,8250,11,8250,0,0
FERRO-K DROP,,,,BOTOL/DROP,SYR,BIASA,0,16,31350,11,31350,0,0
DESTAVELL SYR,,31/01/2026,,BOTOL/DROP,SYR,BIASA,66600,16,0,11,66600,0,4
FOLAVICAP 1000,,,,TABLET,TAB,BIASA,0,16,1998,11,1998,0,0
BOTOL 30CC,,,,BOTOL/DROP,BBS,BIASA,0,16,6000,11,6000,0,0
GABATROP 75 KAP,,,,KAPSUL,TAB,BIASA,0,16,9350,11,9350,0,0
MOXIBAT 400MG,,,,TABLET,TAB,BIASA,0,16,49950,11,49950,0,0
GRAMAX 100MG,,,,TABLET,TAB,BIASA,0,16,52725,11,52725,0,0
HOTIN STRONG TUBE 120GR,,,,TABLET,NASAL DROP,BIASA,0,16,24600,11,24600,0,0
CANDOTENS 8MG,,,,TABLET,TAB,BIASA,0,16,5060,11,5060,0,0
NOROID SOOTHING CREAM 80ML,,,,TUBE,SLP,BIASA,0,17,133100,11,133100,0,0
TRAVACORT CREAM 5GRAM,,,,TUBE,SLP,BIASA,0,16,77328,11,77328,0,0
NUCINE 0.5MG,,30/01/2028,,TABLET,Oral,BIASA,4255,16,0,11,4255,0,40
FITKOM GUMMY MULTIVITAMIN 4S,,,,BOX,BBS,BIASA,0,16,13200,11,13200,0,0
IMBOOST LOZENGES JAHE MINT,,,,TABLET,TAB,BIASA,0,16,7334,11,7334,0,0
PRENAGEN MOMMY 600 GR,,,,BOX,BBS,BIASA,0,16,104412,11,104412,0,0
KOTAK P3K DINDING,,,,BOX,NASAL DROP,BIASA,0,17,70000,11,70000,0,0
NEUVIS PRO SYR,,,,BOTOL/DROP,SYR,BIASA,0,16,111000,11,111000,0,0
TUPEPE CR 30G,,,,TUBE,SLP,BIASA,0,17,22660,11,22660,0,0
KRILI 500MG,,,,TABLET,TAB,BIASA,0,16,9900,11,9900,0,0
FIBUMIN CAPS,,,,KAPSUL,TAB,BIASA,0,16,5500,11,5500,0,0
TELSAT 40MG,,,,TABLET,TAB,BIASA,0,16,9350,11,9350,0,0
LEXID 30MG,,,,TABLET,TAB,BIASA,0,16,15125,11,15125,0,0
NORFLAM,,30/06/2027,,KAPSUL,Oral,BIASA,7437,16,0,11,6716,0,85
APTA+ MED PREDIALYSIS CARE,,,,TABLET,NASAL DROP,BIASA,0,16,53625,11,53625,0,0
VOMIGO 4MG,,30/11/2025,ONDANSETRON,TABLET,TAB,BIASA,18870,16,0,11,16650,0,7
IMBOOST EFF,,,,BOTOL/DROP,TAB,BIASA,0,16,35200,11,35200,0,0
RINDOCAL KAPLET,,30/11/2025,,TABLET,TAB,BIASA,2720,16,0,11,2220,0,60
DERMATIX ULTRA GEL 5GR,,,,TABLET,NASAL DROP,BIASA,0,16,110000,11,110000,0,0
HOTIN DCL 120GR,,,,TABLET,NASAL DROP,BIASA,0,16,24530,11,24530,0,0
FRESH CARE PRESS & RELAX STRONG,,,,TABLET,NASAL DROP,BIASA,0,16,12100,11,12100,0,0
SAKATONIK LIVER 100ML,,,,BOTOL/DROP,SYR,BIASA,0,16,8439,11,8439,0,0
DULOXTA 60,,30/03/2026,DULOXETINE HCL,KAPSUL,TAB,BIASA,15263,20,0,20,15263,0,47
ALBUFORCK-S SUSU,,,,TABLET,NASAL DROP,BIASA,0,17,235400,11,235400,0,0
ESMYA 5MG,,,,BOX,TAB,BIASA,0,17,1650000,11,1650000,0,0
VERGO 24MG,,30/08/2026,BETAHISTINE,TABLET,ORAL,BIASA,9250,16,0,11,8880,0,437
CALIX SYR,,,,BOTOL/DROP,SYR,BIASA,0,16,49950,11,49950,0,0
HYLOQUIN 200MG,,30/07/2025,,TABLET,TAB,BIASA,18315,16,0,11,18315,0,52
ISO-MENOPACE,,,,TABLET,TAB,BIASA,0,16,6050,11,6050,0,0
RENOVIT GOLD TAB,,,,TABLET,NASAL DROP,BIASA,0,16,10868,11,10868,0,0
ROVASTAR 20MG,,,,TABLET,TAB,BIASA,0,16,15207,11,15207,0,0
TOP ADULT PANTS XL2,,,,BOX,BBS,BIASA,0,16,22000,11,22000,0,0
MAMYLOVE XL1,,,,BOX,BBS,BIASA,0,16,2167,11,2167,0,0
CINDALA GEL,,,,TUBE,BBS,BIASA,0,16,27390,11,27390,0,0
KAMYFET KAPLET,,30/12/2024,,TUBE,TAB,BIASA,19980,16,0,11,19980,0,246
CEFIXIME 200MG,,30/06/2027,,KAPSUL,TAB,BIASA,4071,25,0,11,4071,0,335
FONYLIN MR 60MG,,30/07/2026,,TABLET,TAB,BIASA,5550,16,0,11,5550,0,110
BLACKMORES PREGNANCY & BREAST FEEDING GOLD,,,,KAPSUL,TAB,BIASA,0,16,220000,11,220000,0,0
PRENAGEN ESENSIS 360,,,,BOX,BBS,BIASA,0,16,58922,11,58922,0,0
INTERXANTHIN,,,,KAPSUL,TAB,BIASA,0,16,14430,11,14430,0,0
METHOPI 500MG,,,,TABLET,TAB,BIASA,0,16,10268,11,10268,0,0
HOTIN CREAM AROMATHERAPY 60ML,,,,BOTOL/DROP,BBS,BIASA,0,16,11550,11,11550,0,0
DETTOL LIQ 495ML,,,,BOTOL/DROP,BBS,BIASA,0,16,73179,11,73179,0,0
APTA+ GLUKOFIT 180G,,,,BOX,BBS,BIASA,0,16,43450,11,43450,0,0
ERDOSTEIN 300MG,,,,KAPSUL,TAB,BIASA,0,16,2970,11,2970,0,0
UMARONE INJEKSI,,,,BOX,INJEKSI,BIASA,0,16,192500,11,192500,0,0
BETAHISTINE 12MG,,,,TABLET,TAB,BIASA,0,16,4400,11,4400,0,0
RYMONT 4MG,,,,TABLET,NASAL DROP,BIASA,0,16,6834,11,6834,0,0
AVAXIM 160,,,,BOX,INJEKSI,BIASA,0,16,377339,11,377339,0,0
COUNTERPAIN PXM 25GRAM,,,,TUBE,BBS,BIASA,0,16,85360,11,85360,0,0
QUATRO 0.4 MG,,30/08/2026,,KAPSUL,TAB,BIASA,5550,16,0,11,2220,0,108
QUATRO 1 MG,,,,TABLET,NASAL DROP,BIASA,0,16,4440,11,4440,0,0
BRINTELLIX 5MG,,30/04/2028,VORTIOXETINE,TABLET,TAB,BIASA,12290,20,0,20,11497,0,63
LERGIO ED,,,,BOX,ED,BIASA,0,16,88800,11,88800,0,0
MOLCIN ED,,,,BOX,ED,BIASA,0,16,99900,11,99900,0,0
PASQUAM CREAM 20GR,,,,TUBE,SLP,BIASA,0,16,27700,11,27700,0,0
PGB 50MG,,,,KAPSUL,BBS,BIASA,0,16,8880,11,8880,0,0
SANCOIDAN KAPSUL,,,,KAPSUL,TAB,BIASA,0,16,17067,11,17067,0,0
RINCLO 75MG,,30/07/2025,,TABLET,TAB,BIASA,0,16,0,11,9324,0,135
ETORICOXIB 60MG,,,,TABLET,TAB,BIASA,0,16,3850,11,3850,0,0
PEPTIBREN 210GRAM,,,,BOX,BBS,BIASA,0,16,72600,11,72600,0,0
DUPHASTON,,30/07/2028,,KAPSUL,ORAL,BIASA,21196,16,0,11,20186,0,98
GRANOPI 1MG,,30/05/2026,,TABLET,TAB,BIASA,22200,16,0,11,22200,0,30
THERMOMETER INFRARED,,,,BOX,BBS,BIASA,0,25,555000,15,555000,0,0
SAFEGUARD L (PERBOX),,,,BOX,BBS,BIASA,0,16,50000,11,50000,0,0
SAFEGUARD M (PERBOX DR TAUHID),,,,BOX,NASAL DROP,BIASA,0,16,50000,11,50000,0,0
ZITROLIN 500MG,,,,TABLET,TAB,BIASA,0,16,41070,11,41070,0,0
MADURASA FITKIDZ 140GR,,,,TABLET,NASAL DROP,BIASA,0,16,15800,11,15800,0,0
CURCUMA PLUS SYR 120ML,,,,TABLET,NASAL DROP,BIASA,0,16,16400,11,16400,0,0
ALKOHOL 70% MEDIKA 100ML,,30/07/2029,,BOTOL/DROP,BBS,BIASA,5100,16,0,11,5100,0,2
HECOSAN SYRUP 60ML,,,,TABLET,SYR,BIASA,0,16,34133,11,34133,0,0
"TENSOCREPE 6""",,,,BOX,BBS,BIASA,0,17,100100,11,100100,0,0
TENSOCREPE 6,,,,BOX,BBS,BIASA,0,16,100100,11,100100,0,0
BIONECT KRIM,,,,TABLET,NASAL DROP,BIASA,0,16,131200,11,131200,0,0
LAMIROS 100MG,,,,TABLET,NASAL DROP,BIASA,0,16,8000,11,8000,0,0
BETAFIT,,28/02/2027,,TABLET,TAB,BIASA,0,16,0,11,5867,0,344
GOODHEALTH HANDSAFE GEL 500ML,,,,BOTOL/DROP,BBS,BIASA,0,16,77000,11,77000,0,0
ASTHIN FORCE GEL 30 GR,,,,TUBE,SLP,BIASA,0,16,81400,11,81400,0,0
TOLAK ANGIN CAIR ANAK,,30/08/2026,,SACH,ORL,BIASA,2739,16,0,11,36000,0,24
MOMILEN DIAPER RASH CR 30 GR,,30/08/2025,,TUBE,BBS,BIASA,25227,16,0,11,25227,0,1
MEDICARE GLOVES S (PERBOX),,,,BOX,BBS,BIASA,0,16,47850,11,47850,0,0
MEDICARE GLOVES M (PERBOX),,,,BOX,BBS,BIASA,0,16,47850,11,47850,0,0
MEDICARE GLOVES L (PERBOX),,,,BOX,BBS,BIASA,0,16,47850,11,47850,0,0
SUCRALFATE 200ML,,,,TABLET,SYR,BIASA,0,16,73260,11,73260,0,0
PAKET HEPATITIS C,,,,BOTOL/DROP,BBS,BIASA,0,15,10136700,10,10136700,0,0
ANTANGIN CAIR DWS,,30/06/2026,,STRIP,BBS,BIASA,2900,16,0,11,3126,0,37
RUBYSTA POWDER,,,,BOX,BBS,BIASA,0,16,302500,11,302500,0,0
MADU TJ PANAS DALAM SACHET,,,,STRIP,BBS,BIASA,0,16,2442,11,2442,0,0
PUMPITOR 20MG,,30/08/2026,,TABLET,ORAL,BIASA,16539,16,0,11,15762,0,44
CALDECE EFF,,,,BOTOL/DROP,TAB,BIASA,0,16,37296,11,37296,0,0
UNDERPAD DIAPRO,,,,BOX,NASAL DROP,BIASA,0,22,35000,11,35000,0,0
ISOFIX,,,,,BBS,BIASA,7021,16,0,11,7021,0,13
SANBE C 500MG 80s,,,,TABLET,TAB,BIASA,0,16,660,11,660,0,0
SANEXON 16MG,,30/06/2026,,TABLET,NASAL DROP,BIASA,6938,16,0,11,6605,0,29
SANEXON 8MG,,30/07/2027,,TABLET,NASAL DROP,BIASA,4329,16,0,12,4107,0,280
STIK GLUCO AUTOCHECK,,,,BOX,BBS,BIASA,0,16,85000,11,85000,0,0
LAPIVA 5/80,,31/01/2027,,TABLET,TAB,BIASA,13875,16,0,11,13875,0,369
LAPIMUC DROP,,30/06/2026,,TABLET,NASAL DROP,BIASA,0,16,0,11,44400,0,10
L-ACYS 600MG EFF/BIJI,,30/08/2026,ACETHYLCYSTEIN,TABLET,TAB,BIASA,13320,16,0,11,13320,0,165
CEFILA 200MG,,30/01/2028,CEFIXIME,KAPSUL,TAB,BIASA,38850,16,0,11,36630,0,38
BRAINACT INJEKSI,,,,BOX,INJEKSI,BIASA,0,22,114400,12,114400,0,0
BLEMIL 1,,,,BOX,BBS,BIASA,0,15,85000,11,85000,0,0
BLEMIL 2,,,,BOX,BBS,BIASA,0,15,80000,11,80000,0,0
BLEMIL KIDS 3,,,,BOX,BBS,BIASA,0,15,70000,11,70000,0,0
BLEMIL KIDS 4,,,,BOX,BBS,BIASA,0,15,65000,11,65000,0,0
BLENUTEN,,,,BOX,BBS,BIASA,0,15,85000,11,85000,0,0
MAMYLOVE L1,,,,TABLET,NASAL DROP,BIASA,0,17,1850,11,1850,0,0
MAMYLOVE M1,,,,TABLET,NASAL DROP,BIASA,0,16,1850,11,1850,0,0
ESFOLAT TAB,,30/03/2025,,TABLET,TAB,BIASA,3197,16,0,11,3199,0,135
LAPIGIM 2/500,,30/04/2027,GLIMEPIRIN 2MG DAN METFORMIN 500MG,TABLET,TABLET,BIASA,6882,16,0,11,6660,0,379
ROKSICAP 500MG,,,,KAPSUL,TAB,BIASA,0,16,11322,11,11322,0,0
SGM SOYA 0-6 200,,,,TABLET,NASAL DROP,BIASA,0,16,28938,11,28938,0,0
EKALIPTUS SPRAY 280 ML,,,,BOTOL/DROP,BBS,BIASA,0,17,55158,12,55158,0,0
DISMENO 100MG,,30/03/2026,,KAPSUL,ORAL,BIASA,4995,16,0,11,4950,0,279
HI-D 1000,,30/11/2025,,TABLET,TAB,BIASA,3663,16,0,11,3330,0,232
Q-HART,,,,TABLET,TAB,BIASA,0,16,9680,11,9680,0,0
MICROGEST 100 MG,,30/11/2025,,BOX,OVULA,BIASA,13320,16,0,11,13320,0,17
MICROGEST 200 MG,,01/09/2025,,BOX,OVULA,BIASA,24420,16,0,11,24420,0,125
DETTOL LIQ 45ML,,,,BOTOL/DROP,BBS,BIASA,0,16,11451,11,11451,0,0
GARKENE SYR,,31/01/2026,,BOTOL/DROP,SYR,BIASA,86580,20,0,20,86580,0,2
MASKER KN95 BOX/20,,,,BOX,BBS,BIASA,0,16,330000,12,330000,0,0
MOMILEN DIAPER RASH CR 15 GR,,30/10/2026,,TUBE,LUAR,BIASA,22200,16,0,11,22200,0,1
MASKER KN 95 BOX/10,,,,BOX,BBS,BIASA,0,16,150000,11,150000,0,0
BETADINE COLD DEFENCE SPRAY 20ML,,,,BOTOL/DROP,SPRAY,BIASA,0,16,137500,11,137500,0,0
LAPIVA 10/160,,30/04/2027,,TABLET,TAB,BIASA,0,16,0,11,15540,0,650
HECOSAN 120ML,,,,TABLET,NASAL DROP,BIASA,0,16,56888,11,56888,0,0
SGM ANANDA 2 1000G,,,,BOX,BBS,BIASA,0,16,83707,12,83707,0,0
SGM SOYA 2 400GR,,,,TABLET,NASAL DROP,BIASA,0,16,58568,11,58568,0,0
FERVIT DROP,,31/08/2026,,BOTOL/DROP,SYR,BIASA,49950,16,0,11,44400,0,3
COOLING 5 PLUS ORANGE,,,,BOTOL/DROP,BBS,BIASA,0,16,33000,11,33000,0,0
MINYAK KUTUS KUTUS,,,,TABLET,NASAL DROP,BIASA,0,17,230000,11,230000,0,0
BIFERCE,,,,TABLET,TAB,BIASA,0,16,30800,12,30800,0,0
ASEPTIC GEL REFIL,,,,TABLET,NASAL DROP,BIASA,0,15,43560,11,43560,0,0
SGM BUNDA H&M 300GR,,,,TABLET,NASAL DROP,BIASA,0,15,34296,11,34296,0,0
SGM BUNDA H&M 150GR,,,,TABLET,NASAL DROP,BIASA,0,15,15801,11,15801,0,0
JARDIANCE 25MG,,,,TABLET,TAB,BIASA,0,16,21112,11,21112,0,0
FORMICAL-B,,30/03/2025,,TABLET,TAB,BIASA,4884,16,0,11,4440,0,15
VECTRINE 300MG,,,,TABLET,NASAL DROP,BIASA,0,16,3667,11,3667,0,0
TOPICARE CERAMIDE,,,,TUBE,SLP,BIASA,0,16,151250,11,151250,0,0
VARTAN 80MG,,,,TABLET,TAB,BIASA,0,16,5069,11,5069,0,0
OSFIT PLATINUM,,,,TABLET,TAB,BIASA,0,16,6105,11,6105,0,0
SIMTIN 300MG,,,,KAPSUL,TAB,BIASA,0,16,10450,11,10450,0,0
INSOVEN,,,,KAPSUL,TAB,BIASA,0,20,1776,20,1776,0,0
MASKER 3 PLY NON MEDIS,,,,BOX,BBS,BIASA,0,15,847,12,847,0,0
AGEL 100 ML,,,,BOTOL/DROP,BBS,BIASA,0,16,10346,12,10346,0,0
MASKER HIJAB ONE MED PER BOX,,,,BOX,BBS,BIASA,0,15,110000,11,110000,0,0
VARTAN 160MG,,,,TABLET,TAB,BIASA,0,16,7733,11,7733,0,0
MADURASA 160GR,,,,BOTOL/DROP,BBS,BIASA,0,16,18870,11,18870,0,0
ALKOHOL 95% 1L ONE MAD,,,,BOTOL/DROP,BBS,BIASA,0,16,71500,11,71500,0,0
POSTINOR TAB,,,,TABLET,TAB,BIASA,0,16,11000,11,11000,0,0
HEPABAL,,30/12/2025,,TABLET,TAB,BIASA,14800,16,0,11,11063,0,41
JARDIANCE 10MG,,,,TABLET,TAB,BIASA,0,16,18359,11,18359,0,0
MASKER KARET CANTOL,,,,TABLET,BBS,BIASA,431,16,0,11,431,0,1100
MASKER KARET HIJAB,,,,TABLET,BBS,BIASA,503,16,0,11,503,0,750
HI-D 5000,,30/06/2026,,TABLET,TAB,BIASA,4773,16,0,11,3663,0,113
BETADINE SABUN CAIR 100ML,,,,BOTOL/DROP,BBS,BIASA,0,16,34100,11,34100,0,0
CINOLON N CREAM 5 GR,,,,TUBE,BBS,BIASA,0,16,13986,11,13986,0,0
SOLIQUA 100 IU/50MCG,,28/02/0202,,PEN,INJ,BIASA,474359,16,0,11,474359,0,1
SOLIQUA 100 IU/33MCG,,30/07/2025,,PEN,INJ,BIASA,474359,16,0,11,470085,0,4
DTRIVIT DISP,,,,TABLET,TAB,BIASA,0,16,2220,11,2220,0,0
TRIDE 5000IU,,30/06/2027,,KAPSUL,TAB,BIASA,2775,16,0,11,2775,0,240
SARUNG TANGAN L /BOX,,,,BOX,BBS,BIASA,0,16,51000,11,51000,0,0
ZOTER CR 5GRAM,,30/10/2028,,TUBE,SLP,BIASA,68820,16,0,11,64935,0,4
ZOTER 400MG,,,,TABLET,TAB,BIASA,0,16,13598,11,13598,0,0
HIMALAYA BABY LOTION 100ML,,,,BOTOL/DROP,SLP,BIASA,0,16,90200,11,90200,0,0
HIMALAYA PRICKLY HEAT 100GRAM,,,,BOTOL/DROP,BBS,BIASA,0,16,111100,11,111100,0,0
OSTOGARD,,,,TABLET,NASAL DROP,BIASA,0,16,6600,11,6600,0,0
INTERCO 500mcg,,30/05/2026,,KAPSUL,TAB,BIASA,4150,16,0,11,3952,0,330
ULTRAFLEX KAPLET,,,,TABLET,TAB,BIASA,0,16,10634,11,10634,0,0
